Title,Link
羊水细菌,https://jbk.39.net/jiancha/ysxjjc/
头盆不称的估计法,https://jbk.39.net/jiancha/tpbcdgjf/
羊水与尿液鉴别试验,https://jbk.39.net/jiancha/ysynyjbsy/
碘黄试验,https://jbk.39.net/jiancha/dhsy/
绒毛膜取样术,https://jbk.39.net/jiancha/rmmqys/
尿瘘检测,https://jbk.39.net/jiancha/nljc/
除脏术与断臀术,https://jbk.39.net/shoushu/czsydts/
晚期妊娠子宫破裂手术,https://jbk.39.net/shoushu/wqrszgplss/
常规妇检,https://jbk.39.net/jiancha/cgfj/
宫颈涂片,https://jbk.39.net/jiancha/ydxbtpjc/
胸膝卧位检查,https://jbk.39.net/jiancha/xxwwjc/
粪瘘检测,https://jbk.39.net/jiancha/fljc/
经腹修补术,https://jbk.39.net/shoushu/jfxbs/
妊高征预测方法,https://jbk.39.net/jiancha/rgzycff/
早泄,https://jbk.39.net/zx/
阳痿,https://jbk.39.net/yw/
包皮龟头炎,https://jbk.39.net/bpgty/
前列腺增生,https://jbk.39.net/qlxzs/
包皮过长,https://jbk.39.net/bpgz/
阴囊湿疹,https://jbk.39.net/ynsz/
精索静脉曲张,https://jbk.39.net/jsjmqz/
男性不育,https://jbk.39.net/nxby/
性欲亢进,https://jbk.39.net/xykj/
龟头炎,https://jbk.39.net/gty/
男子性功能障碍,https://jbk.39.net/zhengzhuang/nzxgnza/
前列腺癌,https://jbk.39.net/qlxa/
附睾炎,https://jbk.39.net/fgy/
睾丸炎,https://jbk.39.net/gwy1/
非淋菌性尿道炎,https://jbk.39.net/fljxndy/
阴茎异常勃起,https://jbk.39.net/yjycbq/
前列腺炎,https://jbk.39.net/qlxy/
包茎,https://jbk.39.net/bj/
睾丸疼痛,https://jbk.39.net/zhengzhuang/gwtt/
慢性细菌性前列腺炎,https://jbk.39.net/mxxjxqlxy/
精囊炎,https://jbk.39.net/jny/
阴茎癌,https://jbk.39.net/yja/
不射精症,https://jbk.39.net/bsjz/
阴囊瘙痒,https://jbk.39.net/zhengzhuang/ynsy/
非细菌性前列腺炎,https://jbk.39.net/fxjxqlxy/
男性生殖器畸形,https://jbk.39.net/nxszqjx/
遗精,https://jbk.39.net/zhengzhuang/yj/
精液发黄,https://jbk.39.net/zhengzhuang/jyfh/
阴毛早发育,https://jbk.39.net/zhengzhuang/ymzfy/
男性尖锐湿疣,https://jbk.39.net/nxjrsy/
睾丸扭转,https://jbk.39.net/gwnz/
血精,https://jbk.39.net/zhengzhuang/xj1/
器质性早泄,https://jbk.39.net/zhengzhuang/qzxzx/
性障碍,https://jbk.39.net/xza/
前列腺钙化,https://jbk.39.net/zhengzhuang/qlxgh/
阴茎疼痛,https://jbk.39.net/zhengzhuang/yjtt/
少精症,https://jbk.39.net/sjz1/
阴茎异常勃起,https://jbk.39.net/zhengzhuang/yjyc/
睾丸胀痛,https://jbk.39.net/zhengzhuang/gwzt/
精液少,https://jbk.39.net/zhengzhuang/jys/
隐睾,https://jbk.39.net/yg1/
输精管堵塞,https://jbk.39.net/sjgds/
龟头瘙痒,https://jbk.39.net/zhengzhuang/gtsy/
睾丸肿瘤,https://jbk.39.net/gwzl/
包皮粘连,https://jbk.39.net/zhengzhuang/bpzl/
念珠菌性龟头炎,https://jbk.39.net/nxnzjxgty/
死精症,https://jbk.39.net/sjz2/
淋球菌感染,https://jbk.39.net/lqjgr/
无精症,https://jbk.39.net/wjz/
射精疼,https://jbk.39.net/zhengzhuang/sjt1/
性欲减退,https://jbk.39.net/zhengzhuang/xyjt/
淋病合并症精囊炎,https://jbk.39.net/lbhbzjny/
阴茎表浅性溃疡,https://jbk.39.net/zhengzhuang/yjbqxky/
阴囊上有白色小疙瘩,https://jbk.39.net/zhengzhuang/ynsybsxgd/
阴茎硬结症,https://jbk.39.net/yjyjz/
前列腺囊肿,https://jbk.39.net/qlxnz/
细菌性前列腺炎,https://jbk.39.net/xjxqlxy/
白淫,https://jbk.39.net/by1/
会阴溃疡,https://jbk.39.net/zhengzhuang/hyky/
淋病合并症前列腺炎,https://jbk.39.net/lbhbzqlxy/
肝硬化男性性功能减弱综合征,https://jbk.39.net/gyhnxxgnjrzhz/
男性小腹痛,https://jbk.39.net/zhengzhuang/nxxft/
鲍温样丘疹病,https://jbk.39.net/bwyqzb/
前列腺痛,https://jbk.39.net/qlxt/
老年人前列腺增生症,https://jbk.39.net/lnrqlxzsz/
急性浅表性包皮龟头炎,https://jbk.39.net/jxqbxbpgty/
附睾囊肿,https://jbk.39.net/zhengzhuang/fgnz/
克兰费尔特综合征,https://jbk.39.net/klfetzhz/
睾丸微小,https://jbk.39.net/zhengzhuang/gwwx/
精子活力低,https://jbk.39.net/zhengzhuang/jzhld/
性交困难,https://jbk.39.net/zhengzhuang/xjkn/
阴茎折断,https://jbk.39.net/yjzd/
慢性附睾炎,https://jbk.39.net/mxfgy/
隐匿阴茎,https://jbk.39.net/ynyj/
阴囊潮湿有异味,https://jbk.39.net/zhengzhuang/yncsyyw/
射精障碍,https://jbk.39.net/sjgnza/
老年人尿失禁,https://jbk.39.net/lnrnsj/
精液稀,https://jbk.39.net/zhengzhuang/jyx/
睾丸损伤,https://jbk.39.net/gwss/
原发性早泄,https://jbk.39.net/yfxzx/
阴茎龟头橡皮肿,https://jbk.39.net/zhengzhuang/yjgtxpz/
阴茎扭转,https://jbk.39.net/yjnz/
老年男性性功能障碍,https://jbk.39.net/lnnxxgnza/
睾丸萎缩,https://jbk.39.net/zhengzhuang/gwws/
男性乳房肥大症,https://jbk.39.net/nxrffdz/
继发性早泄,https://jbk.39.net/jfxzx/
男科检查,https://jbk.39.net/jiancha/nkjc/
环状糜烂性龟头炎,https://jbk.39.net/hzmlxgty/
先天性睾丸发育不全,https://jbk.39.net/xtxgwfybq/
双阴茎,https://jbk.39.net/zfyj/
阴囊肿大,https://jbk.39.net/zhengzhuang/ynzd1/
急性细菌性前列腺炎,https://jbk.39.net/jxxjxqlxy/
阴囊下坠,https://jbk.39.net/zhengzhuang/ynxz/
急性附睾炎,https://jbk.39.net/jxfgy/
精液带血,https://jbk.39.net/zhengzhuang/jydx/
精液检查,https://jbk.39.net/jiancha/jyjc/
非特异性尿道炎,https://jbk.39.net/ftyxndy/
阴部溃疡,https://jbk.39.net/zhengzhuang/ybky/
男性假两性畸形,https://jbk.39.net/njlxjx/
慢性前列腺炎,https://jbk.39.net/mxqlxy/
精子稀少,https://jbk.39.net/zhengzhuang/jzxs/
男性小腹坠痛,https://jbk.39.net/zhengzhuang/nxxfzt/
痛性阴茎勃起,https://jbk.39.net/zhengzhuang/txyjbq/
输精管疼痛,https://jbk.39.net/zhengzhuang/sjgtt/
阴囊坠胀痛,https://jbk.39.net/zhengzhuang/ynzzt/
频繁遗精,https://jbk.39.net/zhengzhuang/pfyj/
浆细胞性包皮龟头炎,https://jbk.39.net/jxbxbpgty/
睾丸增大和变硬,https://jbk.39.net/zhengzhuang/gwzdhby/
男性尿道癌,https://jbk.39.net/nxnda1/
珍珠丘疹,https://jbk.39.net/zzqz/
小阴茎,https://jbk.39.net/xyj/
阴茎全切除术,https://jbk.39.net/shoushu/yjqqcs/
男性生殖系结核,https://jbk.39.net/nxszxjh/
霉菌性龟头炎,https://jbk.39.net/mjxgty/
阴茎硬结,https://jbk.39.net/zhengzhuang/yjyj/
精子存活率低,https://jbk.39.net/zhengzhuang/jzchld/
急性腮腺炎性睾丸炎,https://jbk.39.net/jxsxyxgwy/
精囊囊肿,https://jbk.39.net/jnnz/
多睾症,https://jbk.39.net/dgz/
蹼状阴茎,https://jbk.39.net/pzyj/
前列腺脓肿,https://jbk.39.net/qlxnz1/
CT检查,https://jbk.39.net/jiancha/ctjc/
遗精滑泄,https://jbk.39.net/zhengzhuang/yjhx/
阴茎和阴囊水肿,https://jbk.39.net/zhengzhuang/yjhynsz/
精子凝集,https://jbk.39.net/zhengzhuang/jznj/
附睾肿大发硬,https://jbk.39.net/zhengzhuang/fgzdfy/
精囊结石,https://jbk.39.net/jnjs/
前列腺检查,https://jbk.39.net/jiancha/qlxjc/
精子异常,https://jbk.39.net/zhengzhuang/jzyc/
肉芽肿性前列腺炎,https://jbk.39.net/ryzxqlxy/
包皮垢,https://jbk.39.net/zhengzhuang/bpg/
尿道局部肿胀,https://jbk.39.net/zhengzhuang/ndjbzz/
阴茎离断伤,https://jbk.39.net/yjlds/
精子不液化,https://jbk.39.net/zhengzhuang/jzbyh/
云母状和角化性假上皮瘤性龟头炎,https://jbk.39.net/ymzhjhxjsplxgty/
耻骨上痛,https://jbk.39.net/zhengzhuang/cgst/
湿疣,https://jbk.39.net/sy4/
小腹冷痛,https://jbk.39.net/zhengzhuang/xflt/
睾丸发育不全,https://jbk.39.net/zhengzhuang/gwfybq/
抗精子抗体阳性,https://jbk.39.net/zhengzhuang/kjzktyx/
精液稠,https://jbk.39.net/zhengzhuang/jyc/
精索增粗肿胀,https://jbk.39.net/zhengzhuang/jszczz/
尿精,https://jbk.39.net/nj1/
输精管缺如,https://jbk.39.net/sjgqr/
阴囊肿胀,https://jbk.39.net/zhengzhuang/ynzz/
反复生殖器溃疡,https://jbk.39.net/zhengzhuang/ffszqky/
阴囊坏疽,https://jbk.39.net/ynhj/
无睾症,https://jbk.39.net/wgz/
附睾畸形,https://jbk.39.net/fgjx/
单纯睾丸切除术,https://jbk.39.net/shoushu/dcgwqcs/
急性非特异性睾丸炎,https://jbk.39.net/jxftyxgwy/
尿道与阴茎结核,https://jbk.39.net/ndyyjjh/
阴囊水肿,https://jbk.39.net/zhengzhuang/ynsz/
前列腺分泌物含有许多脓缩细胞,https://jbk.39.net/zhengzhuang/qlxfmwhyxdnsxb/
阴囊损伤,https://jbk.39.net/ynss/
阳强,https://jbk.39.net/yq/
前列腺硬结,https://jbk.39.net/zhengzhuang/qlxyj/
睾丸触痛,https://jbk.39.net/zhengzhuang/gwct/
精子质量下降,https://jbk.39.net/zhengzhuang/jzzlxj/
男性性功能全面测试,https://jbk.39.net/jiancha/nxxgncsqmcs/
输精管结扎术,https://jbk.39.net/shoushu/sjgjzs/
无睾丸,https://jbk.39.net/zhengzhuang/wgw/
阴茎阴囊象皮肿,https://jbk.39.net/yjynxpz/
性功能异常伴发的精神障碍,https://jbk.39.net/xgnycbfdjsza/
死精子过多,https://jbk.39.net/zhengzhuang/sjzgd/
阴茎损伤,https://jbk.39.net/zhengzhuang/yjss/
阴茎前阴囊,https://jbk.39.net/yjqyn/
包皮包茎检查,https://jbk.39.net/jiancha/bpbjjc/
前列腺缩小变硬,https://jbk.39.net/zhengzhuang/qlxsxby/
精液量,https://jbk.39.net/jiancha/jyl/
精冷不育,https://jbk.39.net/zhengzhuang/jlby/
精囊增大,https://jbk.39.net/zhengzhuang/jnzd/
输精管变粗,https://jbk.39.net/zhengzhuang/sjgbc/
阴部皮肤潮红,https://jbk.39.net/zhengzhuang/ybpfch/
附睾结石,https://jbk.39.net/zhengzhuang/fgjs/
精液气味,https://jbk.39.net/jiancha/jyqw/
嵌顿包茎,https://jbk.39.net/qdbj/
SW阴茎超声血流检测,https://jbk.39.net/jiancha/swyjcsxljc/
睾丸女性化,https://jbk.39.net/gwnxh/
中老年男子部分性雄激素缺乏综合征,https://jbk.39.net/zlnnzbfxxjsqfzhz/
CT,https://jbk.39.net/jiancha/jsjtcsyctjc/
劳累后遗精,https://jbk.39.net/zhengzhuang/llhyj/
前列腺异位,https://jbk.39.net/qlxyw/
梦遗滑泄,https://jbk.39.net/zhengzhuang/myhx/
阴茎短,https://jbk.39.net/zhengzhuang/yjd/
一侧阴囊内逐渐增大的无痛性肿块,https://jbk.39.net/zhengzhuang/ycynnzjzddwtxzk/
男性青春期发育延迟,https://jbk.39.net/nxqcqfyyc/
精液量多,https://jbk.39.net/zhengzhuang/jyld/
脱阳,https://jbk.39.net/ty1/
梅毒螺旋体血球凝集试验,https://jbk.39.net/jiancha/mdlxtxqnjsy/
生殖道肿瘤,https://jbk.39.net/szdzl/
前列腺指检,https://jbk.39.net/jiancha/qlxzj/
维生素B2,https://jbk.39.net/jiancha/wssb2/
性腺发育不良,https://jbk.39.net/zhengzhuang/xxfybl/
血清PSA,https://jbk.39.net/jiancha/xpsajc/
包皮水肿,https://jbk.39.net/zhengzhuang/bpsz/
阴囊显象,https://jbk.39.net/jiancha/ynxx/
睾丸受浸润,https://jbk.39.net/zhengzhuang/gwsjr/
阴囊红肿,https://jbk.39.net/zhengzhuang/ynhz/
精子大头畸形,https://jbk.39.net/zhengzhuang/jzdtjx/
阴茎部分切除术,https://jbk.39.net/shoushu/yjbfqcs/
男科外伤,https://jbk.39.net/nkws/
肥大结节纤维组织增生,https://jbk.39.net/zhengzhuang/fdjjxwzzzs/
鞘膜积水,https://jbk.39.net/zhengzhuang/qmjs/
精囊缩小,https://jbk.39.net/zhengzhuang/jnsx/
男性检查,https://jbk.39.net/jiancha/nkjc/
无痛性阴囊内肿块,https://jbk.39.net/zhengzhuang/wtxynnzk/
阴囊检查,https://jbk.39.net/jiancha/ynjc/
淋菌培养,https://jbk.39.net/jiancha/ljpy/
血睾酮降低,https://jbk.39.net/zhengzhuang/xgtjd/
泌尿生殖系放线菌病,https://jbk.39.net/mnszxfxjb/
胡子稀疏,https://jbk.39.net/zhengzhuang/hzxs/
血清睾酮浓度低下,https://jbk.39.net/zhengzhuang/xqgtnddx/
排精不畅,https://jbk.39.net/zhengzhuang/pjbc/
睾丸自我检查,https://jbk.39.net/jiancha/gwzwjc/
包皮嵌顿,https://jbk.39.net/zhengzhuang/bpqd/
附睾结核,https://jbk.39.net/fgjh/
男性生殖器发育自我检测,https://jbk.39.net/jiancha/nxszqfyzwjc/
阴茎夜间勃起试验,https://jbk.39.net/jiancha/yjyjbqsyjc/
提睾反射减弱或消失,https://jbk.39.net/zhengzhuang/tgfsjrhxs/
睾丸活检,https://jbk.39.net/jiancha/gwhj/
余沥不净,https://jbk.39.net/zhengzhuang/ylbj/
包皮环切术,https://jbk.39.net/shoushu/bphq/
前列腺钙灶化灶,https://jbk.39.net/qlxghz/
左精索静脉曲张,https://jbk.39.net/zjsjmqz/
精道疼痛,https://jbk.39.net/zhengzhuang/jdtt/
前列腺素合成减少,https://jbk.39.net/zhengzhuang/qlxshcjs/
阴囊冷痛,https://jbk.39.net/zhengzhuang/ynlt/
包皮手术,https://jbk.39.net/shoushu/bpss/
巨睾丸,https://jbk.39.net/zhengzhuang/jgw/
青春期后无精液,https://jbk.39.net/zhengzhuang/qcqhwjy/
精子活动率,https://jbk.39.net/jiancha/jzhdl/
卵磷脂小体,https://jbk.39.net/jiancha/llzxt/
会阴瘘管或窦道形成,https://jbk.39.net/zhengzhuang/hylghddxc/
阴茎假体植入术,https://jbk.39.net/shoushu/yjjtzrs/
第二性征改变,https://jbk.39.net/zhengzhuang/dexzgb/
阴茎海绵体血管活性物质注射,https://jbk.39.net/jiancha/yjhmtxghxwzzs/
睾丸有肿块,https://jbk.39.net/zhengzhuang/gwyzk/
雄激素依赖,https://jbk.39.net/zhengzhuang/xjsyl/
阴茎海绵体造影,https://jbk.39.net/jiancha/yjhmtzy/
输精管造影,https://jbk.39.net/jiancha/sjgzy/
前列腺液培养,https://jbk.39.net/jiancha/qlxypy/
阴茎延长术,https://jbk.39.net/shoushu/yjycs/
阴茎血流指数,https://jbk.39.net/jiancha/yjxlzs/
尿后滴白,https://jbk.39.net/zhengzhuang/nhdb/
男性生殖系X线检查,https://jbk.39.net/jiancha/nxszxxxjc/
睾丸一大一小,https://jbk.39.net/zhengzhuang/gwydyx/
睾丸梗死,https://jbk.39.net/zhengzhuang/gwgs/
中年男性体检,https://jbk.39.net/jiancha/znnxtj/
阴茎动脉血压,https://jbk.39.net/jiancha/yjdmxy/
身体器官功能与营养,https://jbk.39.net/jiancha/stqggnyyy/
阴茎入珠术,https://jbk.39.net/shoushu/yjrzs/
睾丸冷疼,https://jbk.39.net/zhengzhuang/gwlt/
精索静脉曲张切除术,https://jbk.39.net/shoushu/jsjmqcs/
阴茎弯曲,https://jbk.39.net/zhengzhuang/yjwq/
精浆的生化检查,https://jbk.39.net/jiancha/jjdshjc/
精子顶体完整率,https://jbk.39.net/jiancha/jzdtwzljc/
睾丸下垂,https://jbk.39.net/zhengzhuang/gwxc/
透光试验,https://jbk.39.net/jiancha/tgsy/
精液里有血丝,https://jbk.39.net/zhengzhuang/jylyxs/
精血受扰,https://jbk.39.net/zhengzhuang/jxsr/
精子运动轨迹,https://jbk.39.net/jiancha/jzydgjfx/
淋病细菌学检测,https://jbk.39.net/jiancha/lbxjxjc/
高位隐睾下降固定术,https://jbk.39.net/shoushu/gwygxjgds/
坠胀拒按,https://jbk.39.net/zhengzhuang/zzja/
不举 ,https://jbk.39.net/zhengzhuang/bj1/
尿沉渣上皮细胞,https://jbk.39.net/jiancha/nczspxb/
精液里有胶状物,https://jbk.39.net/zhengzhuang/jylyjzw/
前列腺穿刺活检术,https://jbk.39.net/shoushu/qlxcchjs/
精子爬高试验,https://jbk.39.net/jiancha/jzpgsy/
精索静脉高位结扎术,https://jbk.39.net/shoushu/jsjmjzs/
男性不育HCG刺激试验,https://jbk.39.net/jiancha/nxbyhcgcjsy/
性别观察,https://jbk.39.net/jiancha/xbgc/
面容表情,https://jbk.39.net/jiancha/mrbq/
小便分叉,https://jbk.39.net/zhengzhuang/xbfc/
尿沉渣结晶,https://jbk.39.net/jiancha/nczjjjc/
精囊检查,https://jbk.39.net/jiancha/jnjc/
前列腺液卵磷脂小体,https://jbk.39.net/jiancha/qlxyllzxt/
阴茎背神经阻断术,https://jbk.39.net/shoushu/yjbsjzds/
性交后试验,https://jbk.39.net/jiancha/xjhsy/
男科CT,https://jbk.39.net/jiancha/nkjsqtcsmct/
LHRH试验,https://jbk.39.net/jiancha/lhrhsy/
r-精浆蛋白,https://jbk.39.net/jiancha/rjjdbcdrsm/
阴茎动脉血压/臂动脉血压,https://jbk.39.net/jiancha/yjdmxybdmxy/
精液果糖,https://jbk.39.net/jiancha/jygt/
精液肉毒碱,https://jbk.39.net/jiancha/jyrdj/
精子凝集试验,https://jbk.39.net/jiancha/jznjsy/
体外异种授精实验,https://jbk.39.net/jiancha/twyzsjsy/
精液粘稠度,https://jbk.39.net/jiancha/jyncd/
前列腺液淀粉样体,https://jbk.39.net/jiancha/qlxyzdfyt/
阴茎背神经阻滞术,https://jbk.39.net/shoushu/yjbsjzzs/
精浆α-葡萄糖苷酶,https://jbk.39.net/jiancha/jjapttgm/
精子酸性磷酸酶,https://jbk.39.net/jiancha/jzsxlsm/
精液柠檬酸,https://jbk.39.net/jiancha/jynms/
精液酸度,https://jbk.39.net/jiancha/jysd/
药物刺激试验,https://jbk.39.net/jiancha/ywcjsy/
前列癌根治术,https://jbk.39.net/shoushu/qlagzss/
脑脊液梅毒血清补体结合反应,https://jbk.39.net/jiancha/njymdxqbtjhfy/
可的松水试验,https://jbk.39.net/jiancha/kdsssy/
淀粉样体,https://jbk.39.net/jiancha/dfyt/
经腹膜后精索内静脉结扎术,https://jbk.39.net/shoushu/jfmhjsnjmjzs/
精液乳酸脱氢酶-X,https://jbk.39.net/jiancha/jyrstqmx/
精液黏稠度,https://jbk.39.net/jiancha/jyncd/
性激素结合蛋白,https://jbk.39.net/jiancha/xjsjhdb/
盆腔窃血试验,https://jbk.39.net/jiancha/pqqxsy/
口腔溃疡,https://jbk.39.net/kqky/
慢性咽炎,https://jbk.39.net/mxyy/
鼻窦炎,https://jbk.39.net/bdy/
过敏性鼻炎,https://jbk.39.net/gmxby/
慢性鼻炎,https://jbk.39.net/mxby/
麦粒肿,https://jbk.39.net/mlz/
口臭,https://jbk.39.net/kc1/
白内障,https://jbk.39.net/bnz/
鼻炎,https://jbk.39.net/by/
鼻咽癌,https://jbk.39.net/bya/
青光眼,https://jbk.39.net/qgy/
牙周病,https://jbk.39.net/yzb/
鹅口疮,https://jbk.39.net/ekc/
红眼病,https://jbk.39.net/hyb/
龋齿,https://jbk.39.net/qc/
牙龈出血,https://jbk.39.net/zhengzhuang/yycx/
咽喉炎,https://jbk.39.net/zhengzhuang/yhy/
分泌性中耳炎,https://jbk.39.net/fmxzey/
喉癌,https://jbk.39.net/ha/
美尼尔氏综合症,https://jbk.39.net/mneszhz/
口腔癌,https://jbk.39.net/kqa/
结膜炎,https://jbk.39.net/jmy3/
咽炎,https://jbk.39.net/yy3/
腮腺炎,https://jbk.39.net/sxy/
急性扁桃体炎,https://jbk.39.net/jxbtty/
鼻息肉,https://jbk.39.net/bxr/
鼻出血,https://jbk.39.net/bcx/
口干舌燥,https://jbk.39.net/zhengzhuang/kgsz/
智齿冠周炎,https://jbk.39.net/zcgzy/
磨牙,https://jbk.39.net/my/
扁桃体炎,https://jbk.39.net/btty/
玻璃体混浊,https://jbk.39.net/blthz/
牙周炎,https://jbk.39.net/dcxyzy/
耳聋,https://jbk.39.net/el1/
小儿急性喉炎,https://jbk.39.net/xejxhy/
疱疹性咽峡炎,https://jbk.39.net/pzxyxy/
牙疼,https://jbk.39.net/zhengzhuang/yt/
扁桃体发炎,https://jbk.39.net/zhengzhuang/bttfy/
地图舌,https://jbk.39.net/dts/
耳后淋巴结肿大,https://jbk.39.net/zhengzhuang/ehlbjzd/
口吐白沫,https://jbk.39.net/zhengzhuang/ktbm/
慢性扁桃体炎,https://jbk.39.net/mxbtty/
视网膜脱落,https://jbk.39.net/swmtl/
急性咽炎,https://jbk.39.net/jxyy/
弱视,https://jbk.39.net/rs/
眼睑浮肿,https://jbk.39.net/zhengzhuang/yjfz/
眼皮跳,https://jbk.39.net/zhengzhuang/ypt/
视网膜病变,https://jbk.39.net/swmbb/
突发性耳聋,https://jbk.39.net/tfxel/
鼻塞,https://jbk.39.net/zhengzhuang/bs/
阿斯匹林不耐受三联症,https://jbk.39.net/asplbnsslz/
咽部异物感,https://jbk.39.net/zhengzhuang/ybywg/
舌苔发黑,https://jbk.39.net/zhengzhuang/stfh/
口苦,https://jbk.39.net/zhengzhuang/kk/
舌癌,https://jbk.39.net/sa/
眼睛发红,https://jbk.39.net/zhengzhuang/yjfh/
腺样体肥大,https://jbk.39.net/xytfd/
眼屎多,https://jbk.39.net/zhengzhuang/ysd/
角膜炎,https://jbk.39.net/jmy1/
翼状胬肉,https://jbk.39.net/yznr/
牙龈炎,https://jbk.39.net/yyy/
屈光不正,https://jbk.39.net/qgbz/
口腔扁平苔藓,https://jbk.39.net/kqbptx/
黑眼圈,https://jbk.39.net/zhengzhuang/hyq/
牙龈癌,https://jbk.39.net/yya/
鼻中隔偏曲,https://jbk.39.net/bzgpq/
牙龈萎缩,https://jbk.39.net/zhengzhuang/yyws/
鼻咽炎,https://jbk.39.net/byy/
外耳道炎,https://jbk.39.net/wedy/
咽鼓管堵塞,https://jbk.39.net/zhengzhuang/yggds/
急性喉炎,https://jbk.39.net/jxhy/
口干,https://jbk.39.net/zhengzhuang/kg/
颞下颌关节紊乱综合征,https://jbk.39.net/nxhgjwlzhz/
流鼻血,https://jbk.39.net/zhengzhuang/lbx/
喉咙痛,https://jbk.39.net/zhengzhuang/hlt/
老年性黄斑变性,https://jbk.39.net/lnxhbbx/
口角炎,https://jbk.39.net/kjy/
扁平苔癣,https://jbk.39.net/bptx/
急性淋巴结炎,https://jbk.39.net/jxlbjy/
口腔念珠菌感染,https://jbk.39.net/zhengzhuang/kqnzjgr/
声带息肉,https://jbk.39.net/sdxr/
霰粒肿,https://jbk.39.net/xlz/
眼睛痒,https://jbk.39.net/zhengzhuang/yjy/
白喉,https://jbk.39.net/bh/
视神经炎,https://jbk.39.net/ssjy/
耳膜穿孔,https://jbk.39.net/gmck/
牙龈肿胀,https://jbk.39.net/zhengzhuang/yyzz/
萎缩性鼻炎,https://jbk.39.net/wsxby/
视力障碍,https://jbk.39.net/zhengzhuang/slza/
眼眶疼痛,https://jbk.39.net/zhengzhuang/yktt/
高眼压,https://jbk.39.net/zhengzhuang/gyy/
神经性耳聋,https://jbk.39.net/zhengzhuang/sjxel/
口舌生疮,https://jbk.39.net/zhengzhuang/kssc/
流黄鼻涕,https://jbk.39.net/zhengzhuang/lhbt/
中耳炎,https://jbk.39.net/zey/
眼花,https://jbk.39.net/zhengzhuang/yh/
泪囊炎,https://jbk.39.net/lny/
喉炎,https://jbk.39.net/hy3/
老年性耳聋,https://jbk.39.net/lnxel/
声音嘶哑,https://jbk.39.net/zhengzhuang/sysy/
视神经萎缩,https://jbk.39.net/ssjws/
急性化脓性中耳炎,https://jbk.39.net/jxhnxzey/
流鼻涕,https://jbk.39.net/zhengzhuang/lbt/
梅尼埃病,https://jbk.39.net/mnab/
神经性耳鸣,https://jbk.39.net/zhengzhuang/sjxem/
眼充血,https://jbk.39.net/zhengzhuang/ycx/
吞咽困难,https://jbk.39.net/zhengzhuang/tykn/
睡眠呼吸暂停综合征,https://jbk.39.net/smhxztzhz/
喉咙痒,https://jbk.39.net/zhengzhuang/hly/
脑鸣,https://jbk.39.net/nm1/
单纯疱疹病毒性角膜炎,https://jbk.39.net/dcpzbdxjmy/
慢性喉炎,https://jbk.39.net/mxhy/
巩膜炎,https://jbk.39.net/gmy/
眶上神经痛,https://jbk.39.net/kssjt/
咽痛,https://jbk.39.net/zhengzhuang/yt2/
咽部有异物感,https://jbk.39.net/zhengzhuang/ybyywg/
病毒性咽炎,https://jbk.39.net/bdxyy/
眼痛,https://jbk.39.net/zhengzhuang/yt1/
副鼻窦炎,https://jbk.39.net/fbdy/
息肉,https://jbk.39.net/zhengzhuang/xr1/
口唇疱疹,https://jbk.39.net/zhengzhuang/kcpz/
舌头上有长时间不愈溃疡,https://jbk.39.net/zhengzhuang/stsyzsjbyky/
斜视,https://jbk.39.net/xs/
慢性干燥性鼻炎,https://jbk.39.net/mxgzxby/
眼白发黄,https://jbk.39.net/zhengzhuang/ybfh/
颌下腺肿大,https://jbk.39.net/zhengzhuang/hxxzd/
牙髓炎,https://jbk.39.net/ysb/
睡觉流口水,https://jbk.39.net/zhengzhuang/sjlks/
舌炎,https://jbk.39.net/zhengzhuang/sy2/
舌下腺囊肿,https://jbk.39.net/sxxnz/
咽异感症,https://jbk.39.net/yygz/
高眼压症,https://jbk.39.net/gyyz/
咽鼓管阻塞,https://jbk.39.net/yggzs/
根尖周病,https://jbk.39.net/gjzb/
维生素B2缺乏病,https://jbk.39.net/wssb2qfb/
耵聍栓塞,https://jbk.39.net/dnss/
虹膜睫状体炎,https://jbk.39.net/hmjzty/
结膜充血,https://jbk.39.net/zhengzhuang/jmcx/
腮腺混合瘤,https://jbk.39.net/sxhhl/
牙齿遇冷热痛,https://jbk.39.net/zhengzhuang/ycylrt/
口腔粘膜病,https://jbk.39.net/kqzmb/
老花眼,https://jbk.39.net/ls/
鼻前庭炎,https://jbk.39.net/bqty/
角膜病,https://jbk.39.net/jmb/
带血粘脓鼻涕,https://jbk.39.net/zhengzhuang/dxznbt/
牙龈痛,https://jbk.39.net/zhengzhuang/yyt/
慢性单纯性咽炎,https://jbk.39.net/mxdcxyy/
干槽症,https://jbk.39.net/gcz/
四环素牙,https://jbk.39.net/shsy/
睑缘炎,https://jbk.39.net/jyy/
眼睛刺痛,https://jbk.39.net/zhengzhuang/yjct/
视网膜色素变性,https://jbk.39.net/swmssbx/
近视眼,https://jbk.39.net/jsy/
眼角长斑,https://jbk.39.net/zhengzhuang/yjzb/
扁桃体周围脓肿,https://jbk.39.net/bttzwnz/
慢性肥厚性鼻炎,https://jbk.39.net/mxfhxby/
慢性上颌窦炎,https://jbk.39.net/mxshdy/
慢性鼻窦炎,https://jbk.39.net/mxbdy/
慢性筛窦炎,https://jbk.39.net/mxsdy/
牙齿感觉过敏症,https://jbk.39.net/ycgjgmz/
糖尿病性视网膜病变,https://jbk.39.net/tnbxswmbb/
